ID	choice	rt	condition_int	state	contrast_left	contrast_right	reward	trials	blocks	contrast	ecoperf
128	1	466.700000047683	2	1	0.536821156038139	0.46317884396186	0	8	3	1	0
128	0	586.100000023841	2	0	0.423621096975299	0.5763789030247	1	9	3	1	0
128	1	560.599999964237	2	1	0.501571955504188	0.498428044495811	0	10	3	1	0
128	0	615.699999988079	2	1	0.55854496679412	0.441455033205879	0	11	3	1	1
128	0	478.30000001192	2	1	0.533872202121994	0.466127797878005	0	12	3	1	1
128	0	644.399999976158	2	0	0.494878294193216	0.505121705806783	1	13	3	1	0
128	0	592.30000001192	2	0	0.427210527245594	0.572789472754405	1	14	3	1	0
128	1	614.900000035762	2	0	0.491171027242909	0.50882897275709	1	15	3	1	1
128	1	694.100000023841	2	1	0.54533106228844	0.454668937711559	0	16	3	1	0
128	0	690.80000001192	2	1	0.549197062845119	0.45080293715488	0	17	3	1	1
128	0	585.200000047683	2	1	0.552120873133009	0.44787912686699	0	18	3	1	1
128	1	734.30000001192	2	0	0.434320860745635	0.565679139254364	1	19	3	1	1
128	0	586.600000023841	2	1	0.570648855307519	0.429351144692481	0	20	3	1	1
128	0	494.699999988079	2	1	0.540738652259652	0.459261347740347	0	21	3	1	1
128	1	635.399999976158	2	0	0.498456741394677	0.501543258605322	1	22	3	1	1
128	0	830.299999952316	2	1	0.576437840975561	0.423562159024438	0	23	3	1	1
128	1	622.099999964237	2	0	0.438531534256643	0.561468465743356	1	24	3	1	1
128	1	584.80000001192	2	0	0.466617277946027	0.533382722053972	1	25	3	1	1
128	1	889	2	0	0.437034384434151	0.562965615565848	0	1	4	0	0
128	1	545.400000035762	2	0	0.478133464605175	0.521866535394824	0	2	4	0	0
128	0	401.399999976158	2	1	0.539314898896698	0.460685101103301	1	3	4	0	0
128	0	925.400000035762	2	0	0.490628320194514	0.509371679805485	0	4	4	0	1
128	0	539.5	2	0	0.467056818356617	0.532943181643382	0	5	4	0	1
128	1	600.199999988079	2	1	0.517174160569467	0.482825839430532	1	6	4	0	1
128	1	619.400000035762	2	1	0.566491226726818	0.433508773273181	1	7	4	0	1
128	1	479.30000001192	2	1	0.573864527286085	0.426135472713914	1	8	4	0	1
128	0	763.399999976158	2	0	0.460826461100566	0.539173538899433	0	9	4	0	1
128	0	496	2	0	0.437832597192697	0.562167402807302	0	10	4	0	1
128	0	476.099999964237	2	1	0.544873573339616	0.455126426660383	1	11	4	0	0
128	1	517.099999964237	2	1	0.577463915400759	0.42253608459924	1	12	4	0	1
128	1	505.199999988079	2	1	0.573545118090994	0.426454881909005	1	13	4	0	1
128	0	449	2	0	0.45672620211674	0.543273797883259	0	14	4	0	1
128	1	802.599999964237	2	0	0.485696223262368	0.514303776737631	0	15	4	0	0
128	1	573.5	2	1	0.529753856381036	0.470246143618963	1	16	4	0	1
128	0	471.099999964237	2	0	0.484754173838716	0.515245826161283	0	17	4	0	1
128	0	608.200000047683	2	0	0.465239400892252	0.534760599107747	0	18	4	0	1
128	0	609.599999964237	2	0	0.429359066560917	0.570640933439082	0	19	4	0	1
128	0	482.200000047683	2	1	0.523655949358869	0.47634405064113	1	20	4	0	0
128	1	519.599999964237	2	1	0.551650898741878	0.448349101258121	1	21	4	0	1
128	1	847.80000001192	2	1	0.5379055461181	0.462094453881899	1	22	4	0	1
128	0	636	2	0	0.469026930365781	0.530973069634218	0	23	4	0	1
128	1	530.899999976158	2	1	0.554751789964828	0.445248210035171	1	24	4	0	1
128	0	490.199999988079	2	0	0.463679597082116	0.536320402917883	0	25	4	0	1
128	0	656.80000001192	4	0	0.158134580889702	0.841865419110297	1	1	5	1	0
128	0	427.099999964237	4	1	0.856701188332985	0.143298811667014	0	2	5	1	1
128	1	418.699999988079	4	0	0.144442000435774	0.855557999564225	1	3	5	1	1
128	0	325.100000023841	4	1	0.871028471889079	0.12897152811092	0	4	5	1	1
128	0	389.900000035762	4	1	0.816340995774185	0.183659004225814	0	5	5	1	1
128	1	531	4	0	0.144292799038348	0.855707200961651	1	6	5	1	1
128	0	377.100000023841	4	1	0.874224582480215	0.125775417519784	0	7	5	1	1
128	1	386.600000023841	4	0	0.174171133539748	0.825828866460251	1	8	5	1	1
128	0	443.30000001192	4	1	0.802110302675989	0.19788969732401	0	9	5	1	1
128	1	460.30000001192	4	0	0.173987713134095	0.826012286865904	1	10	5	1	1
128	1	533.900000035762	4	0	0.199011348144296	0.800988651855703	1	11	5	1	1
128	1	461	4	1	0.836363583962884	0.163636416037115	0	12	5	1	0
128	1	604.5	4	1	0.824903781683313	0.175096218316686	0	13	5	1	0
128	0	598.900000035762	4	1	0.832094024321895	0.167905975678104	0	14	5	1	1
128	1	400.199999988079	4	0	0.152549736543284	0.847450263456715	1	15	5	1	1
128	0	425.199999988079	4	1	0.833632673212009	0.16636732678799	0	16	5	1	1
128	0	427.80000001192	4	1	0.843906398386354	0.156093601613646	0	17	5	1	1
128	1	457.30000001192	4	0	0.171171143227389	0.82882885677261	1	18	5	1	1
128	1	467.80000001192	4	0	0.153200838752281	0.846799161247718	1	19	5	1	1
128	0	394.5	4	1	0.853711503832794	0.146288496167205	0	20	5	1	1
128	1	772.199999988079	4	0	0.18737670981401	0.812623290185989	1	21	5	1	1
128	1	597.600000023841	4	0	0.145902644939521	0.854097355060478	1	22	5	1	1
128	0	473.199999988079	4	1	0.870696891816744	0.129303108183255	0	23	5	1	1
128	0	518.199999988079	4	1	0.815329346724904	0.184670653275095	0	24	5	1	1
128	1	376.400000035762	4	0	0.169454615617647	0.830545384382352	1	25	5	1	1
128	1	524.80000001192	4	0	0.178096542461188	0.821903457538811	0	1	6	0	0
128	0	429.5	4	0	0.146632318494479	0.85336768150552	0	2	6	0	1
128	1	438.100000023841	4	1	0.851208012664636	0.148791987335363	1	3	6	0	1
128	0	434.400000035762	4	0	0.14324152695883	0.856758473041169	0	4	6	0	1
128	0	426.199999988079	4	0	0.169718556054274	0.830281443945725	0	5	6	0	1
128	0	410.699999988079	4	0	0.122555292748605	0.877444707251395	0	6	6	0	1
128	1	516.699999988079	4	1	0.80276323914118	0.197236760858819	1	7	6	0	1
128	0	423.699999988079	4	0	0.18296000277656	0.817039997223439	0	8	6	0	1
128	0	443.399999976158	4	0	0.185641127364091	0.814358872635908	0	9	6	0	1
128	1	442.099999964237	4	1	0.850338876037925	0.149661123962074	1	10	6	0	1
128	0	492.600000023841	4	0	0.189595381530833	0.810404618469166	0	11	6	0	1
128	0	587.80000001192	4	0	0.153501463703184	0.846498536296815	0	12	6	0	1
128	1	558.400000035762	4	1	0.817931542876349	0.18206845712365	1	13	6	0	1
128	1	437.5	4	1	0.813446984042247	0.186553015957752	1	14	6	0	1
128	0	373.100000023841	4	0	0.144875768348057	0.855124231651942	0	15	6	0	1
128	1	385.899999976158	4	1	0.802898802081398	0.197101197918601	1	16	6	0	1
128	1	701.100000023841	4	1	0.817280821262517	0.182719178737483	1	17	6	0	1
128	0	436.899999976158	4	0	0.129088107463633	0.870911892536366	0	18	6	0	1
128	1	350.700000047683	4	1	0.862283162366184	0.137716837633815	1	19	6	0	1
128	1	472.599999964237	4	1	0.860739766062005	0.139260233937994	1	20	6	0	1
128	1	456.600000023841	4	1	0.864633491477522	0.135366508522477	1	21	6	0	1
128	0	457.600000023841	4	0	0.169127937023345	0.830872062976654	0	22	6	0	1
128	1	505.600000023841	4	1	0.828637209246795	0.171362790753204	1	23	6	0	1
128	1	441.599999964237	4	1	0.826260047652518	0.173739952347481	1	24	6	0	1
128	1	444.600000023841	4	1	0.836878266098361	0.163121733901638	1	25	6	0	1
128	1	395.099999964237	1	0	0.464485936732107	0.535514063267892	0	1	7	0	0
128	1	494	1	0	0.438277255753114	0.561722744246886	0	2	7	0	0
128	1	488.199999988079	1	0	0.423949315269313	0.576050684730686	0	3	7	0	0
128	0	565	1	1	0.505890494735008	0.494109505264991	1	4	7	0	0
128	0	704.900000035762	1	1	0.578883398849203	0.421116601150796	1	5	7	0	0
128	0	708.30000001192	1	1	0.510444286460949	0.48955571353905	1	6	7	0	0
128	0	497.80000001192	1	0	0.470348954055662	0.529651045944337	0	7	7	0	1
128	0	673.199999988079	1	0	0.481805365297567	0.518194634702432	0	8	7	0	1
128	1	873.799999952316	1	1	0.511658413469199	0.4883415865308	1	9	7	0	1
128	1	643.699999988079	1	1	0.570600280813499	0.4293997191865	1	10	7	0	1
128	1	485.5	1	1	0.55168417341172	0.448315826588279	1	11	7	0	1
128	0	461.699999988079	1	0	0.454887820898487	0.545112179101512	0	12	7	0	1
128	1	508.199999988079	1	1	0.52330522061623	0.476694779383769	1	13	7	0	1
128	0	423.099999964237	1	0	0.420425168440546	0.579574831559453	0	14	7	0	1
128	1	796	1	0	0.46878539889399	0.531214601106009	0	15	7	0	0
128	0	402.699999988079	1	0	0.469107856765307	0.530892143234693	0	16	7	0	1
128	0	520.5	1	0	0.470906483079197	0.529093516920802	0	17	7	0	1
128	1	555.600000023841	1	1	0.527175315961597	0.472824684038402	1	18	7	0	1
128	0	620.199999988079	1	1	0.537864604489044	0.462135395510955	1	19	7	0	0
128	0	416.299999952316	1	1	0.551288781604303	0.448711218395696	1	20	7	0	0
128	1	662.599999964237	1	1	0.561091824706441	0.438908175293558	1	21	7	0	1
128	1	530.199999988079	1	1	0.522424832606333	0.477575167393666	1	22	7	0	1
128	0	513.30000001192	1	1	0.514352556814246	0.485647443185753	1	23	7	0	0
128	1	407.80000001192	1	0	0.465759420106456	0.534240579893543	0	24	7	0	0
128	1	548.599999964237	1	0	0.467624778272353	0.532375221727646	0	25	7	0	0
128	0	607.100000023841	3	0	0.199761519259183	0.800238480740816	1	1	8	1	0
128	1	415.900000035762	3	1	0.869502858611893	0.130497141388106	0	2	8	1	0
128	0	470.099999964237	3	0	0.12344118276015	0.876558817239849	1	3	8	1	0
128	0	404.5	3	1	0.856128791830183	0.143871208169816	0	4	8	1	1
128	1	520.399999976158	3	1	0.863650097369939	0.13634990263006	0	5	8	1	0
128	0	524.699999988079	3	0	0.128673128036847	0.871326871963152	1	6	8	1	0
128	0	525.30000001192	3	1	0.861087036843786	0.138912963156213	0	7	8	1	1
128	1	758.399999976158	3	0	0.138596135623192	0.861403864376807	1	8	8	1	1
128	0	681.80000001192	3	0	0.185851396185629	0.81414860381437	1	9	8	1	0
128	0	566	3	0	0.186701767306494	0.813298232693505	1	10	8	1	0
128	0	434.5	3	0	0.163668685423617	0.836331314576382	1	11	8	1	0
128	0	548.899999976158	3	1	0.863850856520842	0.136149143479157	0	12	8	1	1
128	0	680.600000023841	3	0	0.192714192243388	0.807285807756611	1	13	8	1	0
128	1	679.30000001192	3	1	0.835300553591776	0.164699446408223	0	14	8	1	0
128	1	592.599999964237	3	1	0.863771203319822	0.136228796680177	0	15	8	1	0
128	0	441	3	1	0.842978908622083	0.157021091377916	0	16	8	1	1
128	0	463.699999988079	3	0	0.140069694728621	0.859930305271378	1	17	8	1	0
128	1	962.099999964237	3	1	0.818729199855567	0.181270800144432	0	18	8	1	0
128	0	551.400000035762	3	0	0.182587744726361	0.817412255273638	1	19	8	1	0
128	1	429.5	3	0	0.190135355732572	0.809864644267427	1	20	8	1	1
128	0	249	3	0	0.168667176656788	0.831332823343211	1	21	8	1	0
128	1	321.699999988079	3	1	0.851493788488172	0.148506211511827	0	22	8	1	0
128	0	374	3	1	0.841788136763985	0.158211863236015	0	23	8	1	1
128	1	413.5	3	0	0.164047724513305	0.835952275486694	1	24	8	1	1
128	0	412.200000047683	3	1	0.813786535419781	0.186213464580218	0	25	8	1	1
128	0	612.699999988079	1	1	0.575905747561571	0.424094252438428	0	1	9	1	1
128	0	744.399999976158	1	1	0.514943793033065	0.485056206966934	0	2	9	1	1
128	0	615.30000001192	1	0	0.455552155261423	0.544447844738576	1	3	9	1	0
128	1	613.599999964237	1	1	0.543004539889639	0.45699546011036	0	4	9	1	0
128	1	634.899999976158	1	0	0.423842505964381	0.576157494035618	1	5	9	1	1
128	0	545.5	1	1	0.537776069537059	0.46222393046294	0	6	9	1	1
128	1	772.400000035762	1	0	0.427169507829326	0.572830492170673	1	7	9	1	1
128	0	364.599999964237	1	0	0.491889176670346	0.508110823329653	1	8	9	1	0
128	0	603.100000023841	1	1	0.518920171724421	0.481079828275578	0	9	9	1	1
128	0	506.5	1	1	0.510801419916107	0.489198580083892	0	10	9	1	1
128	1	989	1	0	0.44824671046697	0.551753289533029	1	11	9	1	1
128	1	519.699999988079	1	0	0.473506115220257	0.526493884779742	1	12	9	1	1
128	1	581.899999976158	1	0	0.489716131027752	0.510283868972247	1	13	9	1	1
128	0	706.700000047683	1	1	0.505308641375111	0.494691358624888	0	14	9	1	1
128	0	738.899999976158	1	1	0.579519226015237	0.420480773984762	0	15	9	1	1
128	1	820.199999988079	1	1	0.530707974910255	0.469292025089744	0	16	9	1	0
128	0	594.80000001192	1	1	0.522811497032342	0.477188502967657	0	17	9	1	1
128	0	463.400000035762	1	0	0.462897764592358	0.537102235407641	1	18	9	1	0
128	0	619.899999976158	1	0	0.442375560035085	0.557624439964914	1	19	9	1	0
128	1	491.900000035762	1	1	0.561939993236819	0.43806000676318	0	20	9	1	0
128	1	733.199999988079	1	0	0.451539082743602	0.548460917256397	1	21	9	1	1
128	1	820.699999988079	1	0	0.438745956177729	0.56125404382227	1	22	9	1	1
128	0	686	1	1	0.552793960268699	0.4472060397313	0	23	9	1	1
128	0	543.30000001192	1	0	0.465671644254198	0.534328355745801	1	24	9	1	0
128	0	349.199999988079	1	0	0.487350825567727	0.512649174432272	1	25	9	1	0
128	0	491.399999976158	3	1	0.824514341059684	0.175485658940315	1	1	10	0	0
128	1	425.700000047683	3	0	0.165631895080645	0.834368104919354	0	2	10	0	0
128	1	749.100000023841	3	0	0.162547248166716	0.837452751833283	0	3	10	0	0
128	0	429.80000001192	3	0	0.143737872311184	0.856262127688815	0	4	10	0	1
128	1	603.5	3	0	0.138868017185072	0.861131982814927	0	5	10	0	0
128	0	641.5	3	1	0.834151392983961	0.165848607016038	1	6	10	0	0
128	0	533.5	3	1	0.816857456149586	0.183142543850413	1	7	10	0	0
128	0	448.30000001192	3	0	0.133084577970401	0.866915422029598	0	8	10	0	1
128	0	363.799999952316	3	1	0.809200544408282	0.190799455591717	1	9	10	0	0
128	0	411.699999988079	3	1	0.813265410619338	0.186734589380662	1	10	10	0	0
128	1	434.30000001192	3	1	0.820508064874774	0.179491935125225	1	11	10	0	1
128	0	436.5	3	0	0.157839489682389	0.84216051031761	0	12	10	0	1
128	1	529.699999988079	3	0	0.131471482366799	0.8685285176332	0	13	10	0	0
128	1	370.80000001192	3	0	0.140066844134926	0.859933155865073	0	14	10	0	0
128	0	424.600000023841	3	0	0.127379498001942	0.872620501998057	0	15	10	0	1
128	0	506.30000001192	3	1	0.869388747573958	0.130611252426041	1	16	10	0	0
128	0	578.600000023841	3	0	0.125068892005074	0.874931107994925	0	17	10	0	1
128	1	838.600000023841	3	1	0.804813592483406	0.195186407516593	1	18	10	0	1
128	0	338.80000001192	3	1	0.84888628494701	0.151113715052989	1	19	10	0	0
128	0	564.30000001192	3	1	0.875900062393914	0.124099937606085	1	20	10	0	0
128	0	411.199999988079	3	1	0.804840082002661	0.195159917997338	1	21	10	0	0
128	1	603.099999964237	3	1	0.808619021402177	0.191380978597822	1	22	10	0	1
128	0	473.80000001192	3	0	0.16468025781481	0.835319742185189	0	23	10	0	1
128	1	423.30000001192	3	0	0.163684693524324	0.836315306475676	0	24	10	0	0
128	0	411.30000001192	3	0	0.17304604219502	0.826953957804979	0	25	10	0	1
128	0	862.900000035762	1	0	0.471958659764946	0.528041340235053	0	1	11	0	1
128	1	461.100000023841	1	0	0.428884839286481	0.571115160713518	0	2	11	0	0
128	0	457.099999964237	1	0	0.494780457817036	0.505219542182963	0	3	11	0	1
128	1	442.80000001192	1	1	0.54326455568203	0.456735444317969	1	4	11	0	1
128	0	863.600000023841	1	0	0.498476005723031	0.501523994276968	0	5	11	0	1
128	1	515.80000001192	1	0	0.440725957872248	0.559274042127751	0	6	11	0	0
128	0	498.30000001192	1	1	0.577097581028241	0.422902418971758	1	7	11	0	0
128	0	508.400000035762	1	0	0.45020141438585	0.549798585614149	0	8	11	0	1
128	1	661	1	0	0.464022551581385	0.535977448418614	0	9	11	0	0
128	0	627.199999988079	1	1	0.55534593930012	0.444654060699879	1	10	11	0	0
128	0	788.5	1	0	0.49122321956532	0.50877678043468	0	11	11	0	1
128	0	645.900000035762	1	0	0.435214589922475	0.564785410077524	0	12	11	0	1
128	1	598	1	1	0.532518746677519	0.46748125332248	1	13	11	0	1
128	0	833.80000001192	1	1	0.543809622100149	0.45619037789985	1	14	11	0	0
128	0	728.699999988079	1	1	0.539744878823548	0.460255121176451	1	15	11	0	0
128	1	595.100000023841	1	1	0.521962706645785	0.478037293354214	1	16	11	0	1
128	0	634.799999952316	1	1	0.512271157435068	0.487728842564931	1	17	11	0	0
128	0	614.099999964237	1	1	0.544061269089231	0.455938730910768	1	18	11	0	0
128	1	631.5	1	1	0.513561596902951	0.486438403097048	1	19	11	0	1
128	1	602.80000001192	1	0	0.466394807842684	0.533605192157315	0	20	11	0	0
128	1	620.80000001192	1	0	0.477244711229218	0.522755288770781	0	21	11	0	0
128	0	496.600000023841	1	1	0.510866270125521	0.489133729874478	1	22	11	0	0
128	1	769.699999988079	1	1	0.567529891056955	0.432470108943044	1	23	11	0	1
128	1	554.899999976158	1	0	0.425641326040636	0.574358673959363	0	24	11	0	0
128	0	480.30000001192	1	0	0.473686879942113	0.526313120057886	0	25	11	0	1
128	0	561.099999964237	2	1	0.556094761368408	0.443905238631591	1	1	12	0	0
128	1	646.099999964237	2	1	0.50937187601344	0.490628123986559	1	2	12	0	1
128	0	475.899999976158	2	0	0.440170831045544	0.559829168954455	0	3	12	0	1
128	0	731.699999988079	2	0	0.468588779198072	0.531411220801927	0	4	12	0	1
128	0	523.699999988079	2	0	0.431694869943329	0.56830513005667	0	5	12	0	1
128	1	552.599999964237	2	1	0.551141129646137	0.448858870353862	1	6	12	0	1
128	0	531	2	0	0.431345325802237	0.568654674197762	0	7	12	0	1
128	1	426.5	2	1	0.547026978193901	0.452973021806098	1	8	12	0	1
128	0	475.699999988079	2	0	0.455388066882611	0.544611933117388	0	9	12	0	1
128	1	520.30000001192	2	1	0.506199054293006	0.493800945706993	1	10	12	0	1
128	0	493.100000023841	2	0	0.421425651550008	0.578574348449991	0	11	12	0	1
128	0	664.399999976158	2	1	0.504042454798214	0.495957545201785	1	12	12	0	0
128	0	547.699999988079	2	0	0.464133591851319	0.53586640814868	0	13	12	0	1
128	0	717.899999976158	2	1	0.54802018256855	0.451979817431449	1	14	12	0	0
128	0	445	2	0	0.428643522829635	0.571356477170364	0	15	12	0	1
128	0	460.399999976158	2	0	0.427128520786797	0.572871479213203	0	16	12	0	1
128	1	500	2	1	0.552345139194265	0.447654860805734	1	17	12	0	1
128	1	850.599999964237	2	0	0.483960013310842	0.516039986689157	0	18	12	0	0
128	0	490.399999976158	2	1	0.568239809924717	0.431760190075282	1	19	12	0	0
128	1	549.80000001192	2	0	0.484338644559063	0.515661355440936	0	20	12	0	0
128	1	565.099999964237	2	1	0.560050753041524	0.439949246958475	1	21	12	0	1
128	0	518.399999976158	2	0	0.435108311085946	0.564891688914053	0	22	12	0	1
128	0	505.599999964237	2	0	0.470412619752363	0.529587380247636	0	23	12	0	1
128	1	506.100000023841	2	1	0.54575762761383	0.45424237238617	1	24	12	0	1
128	0	531.199999988079	2	1	0.554173494517502	0.445826505482497	1	25	12	0	0
128	1	580.600000023841	4	1	0.811846350360984	0.188153649639015	1	1	13	0	1
128	1	464.199999988079	4	1	0.861266920412139	0.13873307958786	1	2	13	0	1
128	0	591.80000001192	4	0	0.164010719552279	0.83598928044772	0	3	13	0	1
128	0	504.299999952316	4	0	0.147529669431989	0.85247033056801	0	4	13	0	1
128	1	642.899999976158	4	1	0.848816559649307	0.151183440350692	1	5	13	0	1
128	1	531.600000023841	4	1	0.841309578423154	0.158690421576845	1	6	13	0	1
128	1	635.5	4	1	0.847514052393057	0.152485947606942	1	7	13	0	1
128	0	569.700000047683	4	0	0.127657766518312	0.872342233481687	0	8	13	0	1
128	0	444.900000035762	4	0	0.139427981992998	0.860572018007001	0	9	13	0	1
128	1	473	4	1	0.819048965295667	0.180951034704332	1	10	13	0	1
128	1	399.5	4	0	0.136115629125617	0.863884370874382	0	11	13	0	0
128	0	400.199999988079	4	0	0.174134842245585	0.825865157754414	0	12	13	0	1
128	0	585.399999976158	4	0	0.187699568496553	0.812300431503446	0	13	13	0	1
128	0	515.399999976158	4	0	0.168139933928068	0.831860066071931	0	14	13	0	1
128	1	370.600000023841	4	1	0.856214656282162	0.143785343717837	1	15	13	0	1
128	0	596	4	0	0.172957072280303	0.827042927719696	0	16	13	0	1
128	0	545	4	0	0.145303509623888	0.854696490376111	0	17	13	0	1
128	1	398.5	4	1	0.86821985377974	0.131780146220259	1	18	13	0	1
128	1	442.400000035762	4	1	0.877133507594493	0.122866492405506	1	19	13	0	1
128	0	421.599999964237	4	0	0.169750363367653	0.830249636632346	0	20	13	0	1
128	0	625	4	0	0.144543134250154	0.855456865749845	0	21	13	0	1
128	0	482.899999976158	4	0	0.149762034957478	0.850237965042521	0	22	13	0	1
128	1	455	4	1	0.807784014096842	0.192215985903157	1	23	13	0	1
128	1	418.099999964237	4	1	0.821831808166039	0.17816819183396	1	24	13	0	1
128	1	623.700000047683	4	1	0.878837467486117	0.121162532513882	1	25	13	0	1
128	0	851.600000023841	4	0	0.136841032997924	0.863158967002075	1	1	14	1	0
128	0	353.600000023841	4	1	0.803264658720411	0.196735341279588	0	2	14	1	1
128	0	459.399999976158	4	1	0.839585182712538	0.160414817287461	0	3	14	1	1
128	1	490.599999964237	4	0	0.198602939223926	0.801397060776073	1	4	14	1	1
128	1	418.5	4	0	0.163658867426958	0.836341132573041	1	5	14	1	1
128	1	392.199999988079	4	0	0.143601734478205	0.856398265521794	1	6	14	1	1
128	1	506.399999976158	4	0	0.142691827143803	0.857308172856196	1	7	14	1	1
128	0	517	4	1	0.803106451441327	0.196893548558672	0	8	14	1	1
128	0	539.399999976158	4	1	0.856377610751261	0.143622389248738	0	9	14	1	1
128	0	355.5	4	1	0.814381318823027	0.185618681176972	0	10	14	1	1
128	1	540	4	0	0.162933378929583	0.837066621070416	1	11	14	1	1
128	0	355.30000001192	4	1	0.835807989461408	0.164192010538591	0	12	14	1	1
128	0	378.399999976158	4	0	0.16017064554578	0.839829354454219	1	13	14	1	0
128	1	443.5	4	0	0.196708946504175	0.803291053495824	1	14	14	1	1
128	1	490.299999952316	4	0	0.197106032492781	0.802893967507218	1	15	14	1	1
128	1	466.099999964237	4	0	0.194716500523133	0.805283499476866	1	16	14	1	1
128	1	430.199999988079	4	0	0.135557300164657	0.864442699835342	1	17	14	1	1
128	0	480.899999976158	4	1	0.87296257226347	0.127037427736529	0	18	14	1	1
128	0	445.30000001192	4	1	0.807880933342108	0.192119066657891	0	19	14	1	1
128	0	376.80000001192	4	1	0.81331173758408	0.186688262415919	0	20	14	1	1
